BE Number,BE Date,HSN CODE,Product Description,IEC,Indian Company,ADDRESS1,CITY,Pin Code,Indian Port,MODE,Foreign Company,Supplier_Address,Shipment_Port_Code,Shipment_Port,Foreign Country,Quantity,UQC,Invoice_Unit_Price_FOREIGN CURRENCY,Total assess value in Foreign currency,INVOICE_CURRENCY,Unit_Price in INR,Amount (INR),Total_Duty_Paid,CHA_Number,CHA_Name,BE_Type
2256064,9/1/2022,29336990,CYANURIC CHLORIDE (AS PER INVOICE),0895006367,EVERGREEN INDUSTRIES,"C-1B, 90/14, 90/13.  PHASE-I GIDC E  B/H BANK OF INDIA VATVA,",AHMEDABAD,382445,THAR DRY PORT ICD/AHMEDABAD GUJARAT ICD (INSAU6),ICD,HEBEI SHANLI CHEMICAL CO.LTD.,NA,NA,NA,CHINA,"7,853",KGS,4,"29,449",USD,302,"2,370,624",0,NA,NA,House Consumption
2273543,9/2/2022,29336910,CYANURIC CHLORIDE,0313041890,ARCHROMA INDIA PRIVATE LIMITED,"9TH FLOOR, BUILDING-D,MBC PARK,GHO  DBUNDER ROAD,KASARVADAVALI,","THANE WEST,MAHARASHTRA",400615,NHAVA SHEVA SEA (INNSA1),SEA,"HEBEI SHANLI CHEMICAL CO., LTD",NA,NA,NA,CHINA,"15,000",KGS,4,"53,400",USD,286,"4,296,030","869,302",NA,NA,House Consumption
2281531,9/3/2022,29336910,CYANURIC ACID,0888008406,BODAL CHEMICALS LIMITED,"PLOT NO.123-124, PHASE - I  GIDC, VATVA Contact No: 91971299819",AHMEDABAD GUJARAT,382445,THAR DRY PORT ICD/AHMEDABAD GUJARAT ICD (INSAU6),ICD,"HEBEI FUHUI WATER TREATMENT CO., LT",NA,NA,NA,CHINA,"66,385",KGS,1,"77,339",USD,105,"6,980,768","1,412,558",NA,NA,House Consumption
2281531,9/3/2022,29336910,CYANURIC ACID,0888008406,BODAL CHEMICALS LIMITED,"PLOT NO.123-124, PHASE - I  GIDC, VATVA Contact No: 91971299819",AHMEDABAD GUJARAT,382445,THAR DRY PORT ICD/AHMEDABAD GUJARAT ICD (INSAU6),ICD,"HEBEI FUHUI WATER TREATMENT CO., LT",NA,NA,NA,CHINA,"33,615",KGS,1,"39,161",USD,105,"3,534,812","715,269",NA,NA,House Consumption
2321473,9/6/2022,29336910,CYANURIC CHLORIDE 99.5 PCT MIN,0815908156,MEGHMANI DYES AND INTERMEDIATES LLP,"PLOT NO 96 97 98 99 100A 102 103,P  HASE II GIDC IND ESTATE VATVA","AHMEDABAD,GUJARAT",382445,THAR DRY PORT ICD/AHMEDABAD GUJARAT ICD (INSAU6),ICD,YNNOVATE SANZHENG (YINGKOU) FINE CH,NA,NA,NA,CHINA,"35,000",KGS,4,"133,000",USD,308,"10,766,350","2,178,571",NA,NA,X-Bond Shipment
2318847,9/6/2022,29336910,CYANURIC CHLORIDE,0813020727,JINENDRA ENTERPRISE PRIVATE LIMITED,"A/504, B. G. TOWERS,  OUTSIDE DELHI GATE, SHAHIBAUG,","AHMEDABAD, GUJARAT",380004,AHEMDABAD ICD (INSBI6),ICD,"DALIAN CHEM IMP & EXP GROUP CO.,LTD",NA,NA,NA,CHINA,"15,000",KGS,4,"65,250",USD,350,"5,254,517","1,063,252",NA,NA,X-Bond Shipment
2322292,9/6/2022,29336990,CYANURIC CHLORIDE (INDUSTRIAL GRADE),0399017836,ALLIANCE,"102, LABH SARITA,OPP.MANEK  NAGAR,  M.G. ROAD, KANDIVALI(W),","MUMBAI,MAHARASHTRA",400067,NHAVA SHEVA SEA (INNSA1),SEA,"WEIFANG ZHONGYING CHEMICAL CO.,LTD",NA,NA,NA,CHINA,13,MT,"3,900","50,700",USD,"313,755","4,078,815","825,348",NA,NA,House Consumption
2364691,9/9/2022,29336990,CYANURIC CHLORIDE (INDUSTRIAL GRADE),0399017836,ALLIANCE,"102, LABH SARITA,OPP.MANEK  NAGAR,  M.G. ROAD, KANDIVALI(W),","MUMBAI,MAHARASHTRA",400067,NHAVA SHEVA SEA (INNSA1),SEA,"WEIFANG ZHONGYING CHEMICAL CO.,LTD",NA,NA,NA,CHINA,13,MT,"3,900","50,700",USD,"313,755","4,078,815","825,348",NA,NA,House Consumption
2403773,9/12/2022,29336990,CYANURIC CHLORIDE,0388046295,DEEPAK NITRITE LIMITED,AADITYA-1  CHHANI ROAD Contact No: 91987953404,VADODARA,390024,NHAVA SHEVA SEA (INNSA1),SEA,EVONIK OPERATIONS GMBH,NA,NA,NA,GERMANY,20,MT,"3,000","60,000",EUR,"251,780","5,035,600",0,NA,NA,House Consumption
2403890,9/12/2022,29336990,CYANURIC CHLORIDE,0388046295,DEEPAK NITRITE LIMITED,AADITYA-1  CHHANI ROAD Contact No: 91987953404,VADODARA,390024,NHAVA SHEVA SEA (INNSA1),SEA,EVONIK OPERATIONS GMBH,NA,NA,NA,GERMANY,20,MT,"3,000","60,000",EUR,"251,780","5,035,600",0,NA,NA,House Consumption
2402037,9/12/2022,29336910,CYANURIC ACID POWDER,0388084537,SUNSHIELD CHEMICALS LIMITED,"EQUINOX BUSINESS PARK, TOWER-4,  9TH FLOOR, UNIT NO. 903, LBS MARG.",KURLA WEST,400070,NHAVA SHEVA SEA (INNSA1),SEA,"QINGDAO DEVELOP CHEMISTRY CO., LTD",NA,NA,NA,CHINA,60,MT,"1,080","64,800",USD,"86,886","5,213,160","1,445,870",NA,NA,Warehouse Shipment
2425474,9/13/2022,29336910,CYANURIC CHLORIDE 99.5 PCT MIN.,0893016012,MEGHMANI INDUSTRIES LIMITED,"PLOT NO 25,26A,26B & 27 PHASE I,,G  IDC INDUSTRIAL ESTATE VATVA","AHMEDABAD,GUJARAT",382445,NHAVA SHEVA SEA (INNSA1),SEA,"YNNOVATE SANZHENG (YINGKOU) FINE CHEMICALS CO.,LTD",NA,NA,NA,CHINA,"40,000",KGS,4,"148,000",USD,298,"11,906,600","2,409,301",NA,NA,House Consumption
2425556,9/13/2022,29336910,CYANURIC CHLORIDE 99.5 PCT MIN.,0893016012,MEGHMANI INDUSTRIES LIMITED,"PLOT NO 25,26A,26B & 27 PHASE I,,G  IDC INDUSTRIAL ESTATE VATVA","AHMEDABAD,GUJARAT",382445,NHAVA SHEVA SEA (INNSA1),SEA,"YNNOVATE SANZHENG (YINGKOU) FINE CHEMICALS CO.,LTD",NA,NA,NA,CHINA,"40,000",KGS,4,"148,000",USD,298,"11,906,600","2,409,301",NA,NA,House Consumption
2416003,9/13/2022,29336990,CYANURIC CHLORIDE,0898002168,KHYATI CHEMICALS PVT LTD,"201-203, THE ONE42 BUILDING, 2ND FL  OPP. JAYANTILAL PARK BRTS, AMBALI-B",AHMEDABAD,380058,AHEMDABAD ICD (INSBI6),ICD,"HEBI SHANLI CHEMICAL CO.,LTD.",NA,NA,NA,CHINA,"30,000",KGS,4,"105,000",USD,283,"8,499,750","2,357,406",NA,NA,X-Bond Shipment
2410083,9/13/2022,29336990,"CYANURIC CHLORIDE (2,4-TRICHLORO-1-3,5-TRIAZINE)",0508083281,CLARIANT INDIA LIMITED,"RELIABLE TECH PARK, GUT NO. 31,,VI  LLAGE EITHAN, AIROLI,OFF-THANE-","NAVI MUMBAI,MAHARASHTRA",400708,NHAVA SHEVA SEA (INNSA1),SEA,"HEBEI SHANLI CHEMICAL CO., LTD",NA,NA,NA,CHINA,"5,000",KGS,4,"21,000",USD,338,"1,689,450","329,189",NA,NA,House Consumption
2452341,9/15/2022,29336990,CYANURIC CHLORIDE,0393042065,SHREE PUSHKAR CHEMICALS AND FERTILISERS LTD,"301/302 ATLANTA CENTER,SONAWALA LA  NE GOREGOAN EAST","MUMBAI,MAHARASHTRA",400063,NHAVA SHEVA SEA (INNSA1),SEA,HINDPRAKASH INDUSTRIES FZE,NA,NA,NA,CHINA,"18,000",KGS,4,"78,300",USD,350,"6,299,235","1,274,650",NA,NA,House Consumption
2460151,9/16/2022,29336990,CYANURIC CHLORIDE 99.5% MIN,0896009025,KIRI INDUSTRIES LIMITED,"7TH FLOOR,HASUBHAI CHAMBER, OPP-,T  OWN HALL, ELLISBRIDGE","AHMEDABAD,GUJARAT",380006,AHEMDABAD ICD (INSBI6),ICD,YNNOVATE SANZHENG (YINGKOU) FINE CHEMICALS CO. LTD,NA,NA,NA,CHINA,"15,000",KGS,4,"60,000",USD,322,"4,824,000",0,NA,NA,House Consumption
2487065,9/17/2022,29336990,CYANURIC ACID FOR SYNTHESIS 1PCS X 250GMS,0788013262,MERCK LIFE SCIENCE PRIVATE LIMITED,"GODREJ ONE, 8TH FLR, PIROJSHANAGAR,  EASTERN EXPRESS HIGHWAY VIKHROLI-E",MUMBAI,400079,SAHAR AIR CARGO ACC (INBOM4),AIR,MERCK KGAA,NA,NA,NA,GERMANY,0,KGS,"5,209","1,302",INR,"5,217","1,304",362,NA,NA,House Consumption
2487065,9/17/2022,29336990,CYANURIC ACID FOR SYNTHESIS 1PCS X 250GMS,0788013262,MERCK LIFE SCIENCE PRIVATE LIMITED,"GODREJ ONE, 8TH FLR, PIROJSHANAGAR,  EASTERN EXPRESS HIGHWAY VIKHROLI-E",MUMBAI,400079,SAHAR AIR CARGO ACC (INBOM4),AIR,MERCK KGAA,NA,NA,NA,GERMANY,0,KGS,"5,209","1,302",INR,"5,217","1,304",362,NA,NA,House Consumption
2481133,9/17/2022,29336990,CYANURIC CHLORIDE,0801001765,COLORANT LIMITED,"PLOT NO. 116, PHASE-2,,GIDC ESTATE  , VATVA,","AHMEDABAD,GUJARAT",382445,AHEMDABAD ICD (INSBI6),ICD,"HEBEI SHANLI CHEMICAL CO.,LTD",NA,NA,NA,CHINA,"15,000",KGS,4,"57,000",USD,312,"4,674,456","1,296,460",NA,NA,House Consumption
2506046,9/19/2022,29336910,CYANURIC ACID POWDER,0388084537,SUNSHIELD CHEMICALS LIMITED,"EQUINOX BUSINESS PARK, TOWER-4,  9TH FLOOR, UNIT NO. 903, LBS MARG.",KURLA WEST,400070,NHAVA SHEVA SEA (INNSA1),SEA,"QINGDAO DEVELOP CHEMISTRY CO., LTD.",NA,NA,NA,CHINA,60,MT,"1,080","64,800",USD,"86,832","5,209,920","1,444,971",NA,NA,House Consumption
2529873,9/20/2022,29336910,CYANURIC CHLORIDE 99.5 PCT MIN,0815908156,MEGHMANI DYES AND INTERMEDIATES LLP,"PLOT NO 96 97 98 99 100A 102 103,P  HASE II GIDC IND ESTATE VATVA","AHMEDABAD,GUJARAT",382445,THAR DRY PORT ICD/AHMEDABAD GUJARAT ICD (INSAU6),ICD,YNNOVATE SANZHENG (YINGKOU) FINE CH,NA,NA,NA,CHINA,"35,000",KGS,4,"129,500",USD,297,"10,411,800","2,887,713",NA,NA,Warehouse Shipment
2521276,9/20/2022,29336910,CYANURIC CHLORIDE 99.5 PCT MIN.,0893016012,MEGHMANI INDUSTRIES LIMITED,"PLOT NO 25,26A,26B & 27 PHASE I,,G  IDC INDUSTRIAL ESTATE VATVA","AHMEDABAD,GUJARAT",382445,NHAVA SHEVA SEA (INNSA1),SEA,"YNNOVATE SANZHENG (YINGKOU) FINE CHEMICALS CO.,LTD",NA,NA,NA,CHINA,"60,000",KGS,4,"222,000",USD,297,"17,848,800","3,611,705",NA,NA,House Consumption
2528571,9/20/2022,29336990,CYANURIC CHLORIDE,0803001738,OBA SPECIALITY CHEMICALS,"61-62, PHASE II, G.I.D.C.,  VATVA,",AHMEDABAD,382445,AHEMDABAD ICD (INSBI6),ICD,HINDPRAKASH INDUSTRIES FZE,NA,NA,NA,CHINA,"18,000",KGS,4,"73,800",USD,330,"5,933,520","1,645,662",NA,NA,House Consumption
2533210,9/21/2022,29336990,CYANURIC CHLORIDE 99.5% MIN. AS PER INVOICE,0817509593,MCFILLS ENTERPRISES PRIVATE LIMITED,"501, 5TH FLOOR, SHIKHAR COMPLEX,,N  R.RLY. CROSSING, NAVRANGPURA,","AHMEDABAD,GUJARAT",380009,AHEMDABAD ICD (INSBI6),ICD,"YNNOVATE SANZHENG (YINGKOU) FINE CHEMICALS CO.,LTD",NA,NA,NA,CHINA,"18,250",KGS,4,"72,088",USD,318,"5,795,835","1,172,787",NA,NA,House Consumption
2540352,9/21/2022,29336910,CYANURIC CHLORIDE 99.5% MIN,0388026049,ESKAY DYESTUFFS AND ORGANIC CHEMICALS PVT LTD,"2ND FLOOR, 22D WADIA BUILDINGS,  S A BRELVI ROAD, FORT,",MUMBAI,400001,NHAVA SHEVA SEA (INNSA1),SEA,YNNOVATE SANZHENG(YINGKOU) FINE CHEMICALS CO. LTD.,NA,NA,NA,CHINA,"27,996",KGS,4,"109,884",USD,316,"8,834,698","1,721,441",NA,NA,House Consumption
2540352,9/21/2022,29336910,CYANURIC CHLORIDE 99.5% MIN,0388026049,ESKAY DYESTUFFS AND ORGANIC CHEMICALS PVT LTD,"2ND FLOOR, 22D WADIA BUILDINGS,  S A BRELVI ROAD, FORT,",MUMBAI,400001,NHAVA SHEVA SEA (INNSA1),SEA,YNNOVATE SANZHENG(YINGKOU) FINE CHEMICALS CO. LTD.,NA,NA,NA,CHINA,"12,004",KGS,4,"47,116",USD,316,"3,788,102","1,050,630",NA,NA,House Consumption
2536996,9/21/2022,29336910,CYANURIC CHLORIDE,0388000180,BENZO CHEM INDUSTRIES PVT LTD,"26/28-A, CAWASJI PATEL STREET,  FORT,",MUMBAI,400001,NHAVA SHEVA SEA (INNSA1),SEA,"HEBEI SHANLI CHEMICAL CO., LTD.",NA,NA,NA,CHINA,"9,000",KGS,4,"39,960",USD,355,"3,192,804",0,NA,NA,X-Bond Shipment
2571899,9/23/2022,29336990,CYANURIC CHLORIDE,0898002168,KHYATI CHEMICALS PVT LTD,"201-203, THE ONE42 BUILDING, 2ND FL  OPP. JAYANTILAL PARK BRTS, AMBALI-B",AHMEDABAD,380058,AHEMDABAD ICD (INSBI6),ICD,"HEBEI SHANLI CHEMICAL CO.,LTD",NA,NA,NA,CHINA,"30,000",KGS,4,"107,400",USD,283,"8,479,230","1,652,178",NA,NA,X-Bond Shipment
2572881,9/23/2022,29336990,CYANURIC CHLORIDE,0898002168,KHYATI CHEMICALS PVT LTD,"201-203, THE ONE42 BUILDING, 2ND FL  OPP. JAYANTILAL PARK BRTS, AMBALI-B",AHMEDABAD,380058,AHEMDABAD ICD (INSBI6),ICD,"HEBEI SHANLI CHEMICAL CO.,LTD",NA,NA,NA,CHINA,"15,000",KGS,4,"53,700",USD,283,"4,239,615","826,089",NA,NA,X-Bond Shipment
2573119,9/23/2022,29336990,CYANURIC CHLORIDE,0898002168,KHYATI CHEMICALS PVT LTD,"201-203, THE ONE42 BUILDING, 2ND FL  OPP. JAYANTILAL PARK BRTS, AMBALI-B",AHMEDABAD,380058,AHEMDABAD ICD (INSBI6),ICD,"HEBEI SHANLI CHEMICAL CO.,LTD",NA,NA,NA,CHINA,"12,550",KGS,4,"46,435",USD,292,"3,666,043","741,824",NA,NA,X-Bond Shipment
2573651,9/23/2022,29336990,CYANURIC CHLORIDE,0898002168,KHYATI CHEMICALS PVT LTD,"201-203, THE ONE42 BUILDING, 2ND FL  OPP. JAYANTILAL PARK BRTS, AMBALI-B",AHMEDABAD,380058,AHEMDABAD ICD (INSBI6),ICD,"HEBEI SHANLI CHEMICAL CO.,LTD",NA,NA,NA,CHINA,"2,450",KGS,4,"9,065",USD,292,"715,682","139,451",NA,NA,X-Bond Shipment
2572505,9/23/2022,29336910,CYANURIC CHLORIDE AS (CYANURIC ACID SALT) (QTY: 240 BAGS),0697002110,RSPL LIMITED,"PLOT NO 119 120 121 PART BLOCK,P A  ND T KALPI ROAD FAZALGANJ","KANPUR,UTTAR PRADESH",208012,NHAVA SHEVA SEA (INNSA1),SEA,"HEBEI SHANLI CHEMICAL CO., LTD",NA,NA,NA,CHINA,"73,129",KGS,4,"291,054",USD,320,"23,405,546","4,736,112",NA,NA,House Consumption
2572505,9/23/2022,29336910,CYANURIC CHLORIDE AS (CYANURIC ACID SALT) (QTY: 240 BAGS),0697002110,RSPL LIMITED,"PLOT NO 119 120 121 PART BLOCK,P A  ND T KALPI ROAD FAZALGANJ","KANPUR,UTTAR PRADESH",208012,NHAVA SHEVA SEA (INNSA1),SEA,"HEBEI SHANLI CHEMICAL CO., LTD",NA,NA,NA,CHINA,"22,871",KGS,4,"91,026",USD,320,"7,320,008","2,030,204",NA,NA,House Consumption
2613809,9/26/2022,29336990,CYANURIC CHLORIDE,0898002168,KHYATI CHEMICALS PVT LTD,"201-203, THE ONE42 BUILDING, 2ND FL  OPP. JAYANTILAL PARK BRTS, AMBALI-B",AHMEDABAD,380058,AHEMDABAD ICD (INSBI6),ICD,"HEBEI SHANLI CHEMICAL CO.,LTD",NA,NA,NA,CHINA,"30,000",KGS,4,"105,000",USD,281,"8,426,250","2,337,021",NA,NA,X-Bond Shipment
2623781,9/27/2022,29336990,CYANURIC CHLORIDE,0313041890,ARCHROMA INDIA PRIVATE LIMITED,"9TH FLOOR, BUILDING-D,MBC PARK,GHO  DBUNDER ROAD,KASARVADAVALI,","THANE WEST,MAHARASHTRA",400615,NHAVA SHEVA SEA (INNSA1),SEA,"HEBEI SHANLI CHEMICAL CO., LTD",NA,NA,NA,CHINA,"30,000",KGS,3,"102,000",USD,273,"8,200,800","1,659,432",NA,NA,House Consumption
2667052,9/29/2022,29336910,CYANURIC CHLORIDE 99.5 PCT MIN,0815908156,MEGHMANI DYES AND INTERMEDIATES LLP,"PLOT NO 96 97 98 99 100A 102 103,P  HASE II GIDC IND ESTATE VATVA","AHMEDABAD,GUJARAT",382445,THAR DRY PORT ICD/AHMEDABAD GUJARAT ICD (INSAU6),ICD,YNNOVATE SANZHENG (YINGKOU) FINE CH,NA,NA,NA,CHINA,"52,500",KGS,4,"194,250",USD,297,"15,617,700","4,331,569",NA,NA,Warehouse Shipment
2668031,9/29/2022,29336910,CYANURIC CHLORIDE 99.5 PCT MIN,0815908156,MEGHMANI DYES AND INTERMEDIATES LLP,"PLOT NO 96 97 98 99 100A 102 103,P  HASE II GIDC IND ESTATE VATVA","AHMEDABAD,GUJARAT",382445,THAR DRY PORT ICD/AHMEDABAD GUJARAT ICD (INSAU6),ICD,YNNOVATE SANZHENG (YINGKOU) FINE CH,NA,NA,NA,CHINA,"20,450",KGS,4,"75,665",USD,297,"6,083,466",0,NA,NA,X-Bond Shipment
2668705,9/29/2022,29336910,CYANURIC CHLORIDE 99.5 PCT MIN,0815908156,MEGHMANI DYES AND INTERMEDIATES LLP,"PLOT NO 96 97 98 99 100A 102 103,P  HASE II GIDC IND ESTATE VATVA","AHMEDABAD,GUJARAT",382445,THAR DRY PORT ICD/AHMEDABAD GUJARAT ICD (INSAU6),ICD,YNNOVATE SANZHENG (YINGKOU) FINE CH,NA,NA,NA,CHINA,"14,550",KGS,4,"53,835",USD,297,"4,328,334","875,838",NA,NA,X-Bond Shipment
2656562,9/29/2022,29336990,CYANURIC CHLORIDE.,0301070075,INNOVASSYNTH TECHNOLOGIES (INDIA ) LIMITED,"OLD MUMBAI PUNE HIGHWAY, KHOPOLI,,  DIST. RAIGAD","KHOPOLI,MAHARASHTRA",410203,NHAVA SHEVA SEA (INNSA1),SEA,"HEBEI CHENGXIN CO., LTD",NA,NA,NA,CHINA,"16,000",KGS,4,"65,920",USD,331,"5,299,968","1,032,699",NA,NA,House Consumption
2693804,10/1/2022,29336990,CYANURIC CHLORIDE,0388046295,DEEPAK NITRITE LIMITED,AADITYA-1  CHHANI ROAD Contact No: 91987953404,VADODARA,390024,NHAVA SHEVA SEA (INNSA1),SEA,YNNOVATE SANZHENG (YINGKOU) FINE CHEMICAL CO.LTD,NA,NA,NA,CHINA,54,MT,"3,400","183,600",USD,"273,360","14,761,440","2,986,977",NA,NA,House Consumption
2696149,10/1/2022,29336990,CYANURIC CHLORIDE,0388046295,DEEPAK NITRITE LIMITED,AADITYA-1  CHHANI ROAD Contact No: 91987953404,VADODARA,390024,NHAVA SHEVA SEA (INNSA1),SEA,YNNOVATE SANZHENG (YINGKOU) FINE CHEMICAL CO.LTD,NA,NA,NA,CHINA,54,MT,"3,400","183,600",USD,"273,360","14,761,440","2,986,977",NA,NA,House Consumption
2720145,10/3/2022,29336990,CYANURIC CHLORIDE,0898002168,KHYATI CHEMICALS PVT LTD,"201-203, THE ONE42 BUILDING, 2ND FL  OPP. JAYANTILAL PARK BRTS, AMBALI-B",AHMEDABAD,380058,AHEMDABAD ICD (INSBI6),ICD,"HEBEI SHANLI CHEMICAL CO.,LTD",NA,NA,NA,CHINA,"15,000",KGS,4,"52,500",USD,283,"4,249,875","1,178,703",NA,NA,X-Bond Shipment
2715272,10/3/2022,29336910,CYANURIC ACID POWDER,0388084537,SUNSHIELD CHEMICALS LIMITED,"EQUINOX BUSINESS PARK, TOWER-4,  9TH FLOOR, UNIT NO. 903, LBS MARG.",KURLA WEST,400070,NHAVA SHEVA SEA (INNSA1),SEA,"QINGDAO DEVELOP CHEMISTRY CO., LTD",NA,NA,NA,CHINA,80,MT,"1,080","86,400",USD,"86,832","6,946,560","1,926,628",NA,NA,Warehouse Shipment
2736455,10/4/2022,29336990,CYANURIC CHLORIDE,0801004799,PASUPATI INDUSTRIES,"169,/1/A GIDC , PHASE I,  NARODA,",AHMEDABAD,382330,AHEMDABAD ICD (INSBI6),ICD,"HEBEI SHANLI CHEMICAL CO.,LTD",NA,NA,NA,CHINA,"6,664",KGS,4,"23,991",USD,289,"1,928,886","390,310",NA,NA,House Consumption
2736455,10/4/2022,29336990,CYANURIC CHLORIDE,0801004799,PASUPATI INDUSTRIES,"169,/1/A GIDC , PHASE I,  NARODA,",AHMEDABAD,382330,AHEMDABAD ICD (INSBI6),ICD,"HEBEI SHANLI CHEMICAL CO.,LTD",NA,NA,NA,CHINA,"8,336",KGS,4,"30,009",USD,289,"2,412,714",0,NA,NA,House Consumption
2728155,10/4/2022,29336990,CYANURIC CHLORIDE,0816921687,DEV COLOURS,"PLOT NO C1 412/4,VATVA GIDC OPP BH  AGWATI RUBBER","AHMEDABAD,GUJARAT",382445,AHEMDABAD ICD (INSBI6),ICD,"HEBEI SHANLI CHEMICAL CO.,LTD",NA,NA,NA,CHINA,"15,000",KGS,4,"54,750",USD,293,"4,401,900","1,220,867",NA,NA,House Consumption
2738300,10/4/2022,29336910,CYANURIC ACID POWDER,0388084537,SUNSHIELD CHEMICALS LIMITED,"EQUINOX BUSINESS PARK, TOWER-4,  9TH FLOOR, UNIT NO. 903, LBS MARG.",KURLA WEST,400070,NHAVA SHEVA SEA (INNSA1),SEA,"QINGDAO DEVELOP CHEMISTRY CO., LTD",NA,NA,NA,CHINA,20,MT,"1,400","28,000",USD,"109,900","2,198,000","609,615",NA,NA,X-Bond Shipment
2738676,10/4/2022,29336910,CYANURIC ACID POWDER,0388084537,SUNSHIELD CHEMICALS LIMITED,"EQUINOX BUSINESS PARK, TOWER-4,  9TH FLOOR, UNIT NO. 903, LBS MARG.",KURLA WEST,400070,NHAVA SHEVA SEA (INNSA1),SEA,"QINGDAO DEVELOP CHEMISTRY CO., LTD",NA,NA,NA,CHINA,20,MT,"1,400","28,000",USD,"109,900","2,198,000","609,615",NA,NA,X-Bond Shipment
2738681,10/4/2022,29336910,CYANURIC ACID POWDER,0388084537,SUNSHIELD CHEMICALS LIMITED,"EQUINOX BUSINESS PARK, TOWER-4,  9TH FLOOR, UNIT NO. 903, LBS MARG.",KURLA WEST,400070,NHAVA SHEVA SEA (INNSA1),SEA,"QINGDAO DEVELOP CHEMISTRY CO., LTD",NA,NA,NA,CHINA,20,MT,"1,400","28,000",USD,"109,900","2,198,000","609,615",NA,NA,X-Bond Shipment
2744462,10/5/2022,29336990,CYANURIC CHLORIDE 99.5% MIN (REST AS PER INVOICE),0888017031,JAY CHEMICAL INDUSTRIES PRIVATE LIMITED,JAY HOUSE PANCHWATI CIRCLE  AMBAWADI Contact No: 919099944187,AHMEDABAD,380006,MUNDRA SEA (INMUN1),SEA,YNNOVATE SANZHENG (YINGKOU) FINE CHEMICALS CO LTD,NA,NA,NA,CHINA,"15,000",KGS,3,"49,500",USD,265,"3,979,800","805,313",NA,NA,House Consumption
2741850,10/5/2022,29336990,CYANURIC CHLORIDE (INDUSTRIAL GRADE) (HAZARDOUS CARGO),0399017836,ALLIANCE,"102, LABH SARITA,OPP.MANEK  NAGAR,  M.G. ROAD, KANDIVALI(W),","MUMBAI,MAHARASHTRA",400067,NHAVA SHEVA SEA (INNSA1),SEA,WEIFANG ZHONGYING CHEMICAL CO LTD,NA,NA,NA,CHINA,"1,104",KGS,3,"3,732",USD,272,"300,041","83,217",NA,NA,House Consumption
2741850,10/5/2022,29336990,CYANURIC CHLORIDE (INDUSTRIAL GRADE) (HAZARDOUS CARGO),0399017836,ALLIANCE,"102, LABH SARITA,OPP.MANEK  NAGAR,  M.G. ROAD, KANDIVALI(W),","MUMBAI,MAHARASHTRA",400067,NHAVA SHEVA SEA (INNSA1),SEA,WEIFANG ZHONGYING CHEMICAL CO LTD,NA,NA,NA,CHINA,12,MT,3,"40,208",USD,272,"3,232,735","654,144",NA,NA,House Consumption
2755517,10/6/2022,29336910,CYANURIC CHLORIDE,0313041890,ARCHROMA INDIA PRIVATE LIMITED,"9TH FLOOR, BUILDING-D,MBC PARK,GHO  DBUNDER ROAD,KASARVADAVALI,","THANE WEST,MAHARASHTRA",400615,NHAVA SHEVA SEA (INNSA1),SEA,"HEBEI SHANLI CHEMICAL CO., LTD",NA,NA,NA,CHINA,"15,000",KGS,3,"51,000",USD,273,"4,100,400","829,716",NA,NA,House Consumption
2767733,10/7/2022,29336990,CYANURIC CHLORIDE 99.5% MIN,0308073908,RUMIT LIFE CARE,"406 KALIANDAS UDYOG BHAVAN,,NEAR C  ENTURY BAZAR,PRABHADEVI","MUMBAI,MAHARASHTRA",400025,NHAVA SHEVA SEA (INNSA1),SEA,CIDIC HOLDING CO . LIMITED,NA,NA,NA,CHINA,"15,000",KGS,4,"57,900",USD,318,"4,773,855","1,324,029",NA,NA,House Consumption
2768901,10/7/2022,29336990,CYANURIC CHLORIDE,0898002168,KHYATI CHEMICALS PVT LTD,"201-203, THE ONE42 BUILDING, 2ND FL  OPP. JAYANTILAL PARK BRTS, AMBALI-B",AHMEDABAD,380058,AHEMDABAD ICD (INSBI6),ICD,"HEBEI SHANLI CHEMICAL CO.,LTD",NA,NA,NA,CHINA,"15,000",KGS,4,"52,500",USD,283,"4,249,875","1,178,703",NA,NA,X-Bond Shipment
2773216,10/7/2022,29336990,CYANURIC CHLORIDE.,0301070075,INNOVASSYNTH TECHNOLOGIES (INDIA ) LIMITED,"OLD MUMBAI PUNE HIGHWAY, KHOPOLI,,  DIST. RAIGAD","KHOPOLI,MAHARASHTRA",410203,NHAVA SHEVA SEA (INNSA1),SEA,"HEBEI CHENGXIN CO., LTD",NA,NA,NA,CHINA,"16,000",KGS,4,"65,920",USD,340,"5,435,104","1,059,030",NA,NA,House Consumption
2788397,10/8/2022,29336990,CYANURIC CHLORIDE,0388046295,DEEPAK NITRITE LIMITED,AADITYA-1  CHHANI ROAD Contact No: 91987953404,VADODARA,390024,NHAVA SHEVA SEA (INNSA1),SEA,YNNOVATE SANZHENG (YINGKOU) FINE CHEMICAL CO.LTD,NA,NA,NA,CHINA,54,MT,"3,400","183,600",USD,"280,330","15,137,820","3,063,138",NA,NA,House Consumption
2789056,10/8/2022,29336990,CYANURIC CHLORIDE,0388046295,DEEPAK NITRITE LIMITED,AADITYA-1  CHHANI ROAD Contact No: 91987953404,VADODARA,390024,NHAVA SHEVA SEA (INNSA1),SEA,YNNOVATE SANZHENG (YINGKOU) FINE CHEMICAL CO.LTD,NA,NA,NA,CHINA,54,MT,"3,400","183,600",USD,"280,330","15,137,820","3,063,138",NA,NA,House Consumption
